edge,year,Acid,GWI,EcotFW,ERnonRE,EutrFW,EutrM,EutrT,Htcarc,Htnoncarc,IR,LU,MRmm,ODP,PMF,POF,WU
wilhelmshaven_DE-zeebrugge_BE,2025,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-zeebrugge_BE,2026,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-zeebrugge_BE,2027,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-zeebrugge_BE,2028,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-zeebrugge_BE,2029,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-zeebrugge_BE,2030,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-zeebrugge_BE,2031,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-zeebrugge_BE,2032,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-zeebrugge_BE,2033,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-zeebrugge_BE,2034,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-zeebrugge_BE,2035,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-zeebrugge_BE,2036,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-zeebrugge_BE,2037,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-zeebrugge_BE,2038,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-zeebrugge_BE,2039,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-zeebrugge_BE,2040,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-zeebrugge_BE,2041,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-zeebrugge_BE,2042,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-zeebrugge_BE,2043,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-zeebrugge_BE,2044,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-zeebrugge_BE,2045,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
